,label
5536,True
24814,Fake
33748,Fake
9893,True
3346,True
25209,Fake
511,True
30371,Fake
17261,True
1503,True
897,True
44675,Fake
24878,Fake
31234,Fake
40572,Fake
22715,Fake
3132,True
5765,True
44375,Fake
15841,True
30309,Fake
34035,Fake
24736,Fake
11261,True
6986,True
18180,True
31854,Fake
35971,Fake
40910,Fake
41264,Fake
703,True
19520,True
21274,True
4487,True
24266,Fake
22205,Fake
5491,True
1989,True
30088,Fake
2460,True
19527,True
16710,True
41990,Fake
7210,True
5916,True
39585,Fake
6905,True
44,True
22799,Fake
1255,True
40580,Fake
21086,True
17717,True
29543,Fake
37842,Fake
39088,Fake
40440,Fake
28477,Fake
29811,Fake
30404,Fake
28941,Fake
3007,True
14844,True
27633,Fake
4945,True
36349,Fake
31000,Fake
11778,True
28519,Fake
4568,True
43119,Fake
9662,True
14265,True
19983,True
31912,Fake
27062,Fake
16200,True
9629,True
4260,True
5246,True
17519,True
8766,True
24050,Fake
11273,True
1061,True
7942,True
37071,Fake
4319,True
3339,True
11083,True
14303,True
1779,True
5834,True
4538,True
22845,Fake
23850,Fake
32027,Fake
1141,True
25631,Fake
13656,True
7449,True
2431,True
14273,True
18320,True
32354,Fake
5971,True
10807,True
15725,True
9046,True
32874,Fake
14271,True
25656,Fake
37382,Fake
34818,Fake
31577,Fake
20392,True
28549,Fake
5365,True
27045,Fake
22611,Fake
7496,True
14106,True
43027,Fake
10670,True
6351,True
27046,Fake
18573,True
35744,Fake
23844,Fake
19739,True
31376,Fake
9428,True
18392,True
21758,Fake
43601,Fake
18356,True
270,True
3115,True
22904,Fake
23046,Fake
10129,True
18516,True
15282,True
3515,True
27808,Fake
42734,Fake
9189,True
4483,True
31186,Fake
34316,Fake
1911,True
33977,Fake
12480,True
1805,True
29485,Fake
25433,Fake
1920,True
28866,Fake
43181,Fake
30582,Fake
26237,Fake
37522,Fake
27769,Fake
5508,True
32097,Fake
29860,Fake
5522,True
17255,True
3600,True
44266,Fake
3450,True
11601,True
37694,Fake
26884,Fake
39773,Fake
33936,Fake
30028,Fake
14961,True
11980,True
26865,Fake
26632,Fake
10494,True
5982,True
44245,Fake
13386,True
40875,Fake
21769,Fake
27411,Fake
30822,Fake
17580,True
29608,Fake
8736,True
35193,Fake
24557,Fake
11938,True
9807,True
27269,Fake
30741,Fake
5156,True
2099,True
41572,Fake
18404,True
9529,True
1145,True
27986,Fake
36876,Fake
19991,True
19446,True
29759,Fake
34388,Fake
13107,True
32910,Fake
1161,True
9413,True
12258,True
22731,Fake
1186,True
7698,True
38637,Fake
14312,True
6481,True
31597,Fake
19462,True
306,True
34601,Fake
42750,Fake
19698,True
7765,True
17483,True
13264,True
11068,True
14401,True
39221,Fake
41226,Fake
26229,Fake
26297,Fake
6278,True
13387,True
28330,Fake
35618,Fake
14276,True
13341,True
40006,Fake
29141,Fake
28874,Fake
14763,True
7750,True
39471,Fake
10124,True
6376,True
13857,True
3078,True
23124,Fake
9077,True
23320,Fake
9632,True
10065,True
8369,True
10404,True
29852,Fake
22,True
24554,Fake
9880,True
14189,True
1614,True
30293,Fake
9372,True
25544,Fake
17742,True
818,True
21659,Fake
8110,True
40970,Fake
28541,Fake
8332,True
11628,True
10422,True
29235,Fake
13155,True
28714,Fake
36263,Fake
23843,Fake
17890,True
2555,True
33043,Fake
16361,True
17581,True
15578,True
42410,Fake
42677,Fake
29511,Fake
18344,True
28118,Fake
13034,True
18831,True
23491,Fake
39847,Fake
27793,Fake
12280,True
21813,Fake
5082,True
42791,Fake
31493,Fake
694,True
8129,True
30465,Fake
4202,True
42913,Fake
19645,True
25398,Fake
11434,True
15087,True
5235,True
35020,Fake
4702,True
11067,True
19815,True
40571,Fake
41816,Fake
26956,Fake
11111,True
25129,Fake
23483,Fake
24550,Fake
8559,True
35139,Fake
17644,True
932,True
13246,True
6337,True
8637,True
2995,True
15497,True
21663,Fake
31115,Fake
29949,Fake
33447,Fake
35870,Fake
26068,Fake
23699,Fake
41077,Fake
28038,Fake
35491,Fake
36705,Fake
27030,Fake
21120,True
44686,Fake
16717,True
12804,True
18315,True
30791,Fake
16980,True
27790,Fake
44766,Fake
54,True
9106,True
23858,Fake
30533,Fake
41788,Fake
14587,True
26719,Fake
27455,Fake
42242,Fake
5468,True
4216,True
29096,Fake
23101,Fake
16968,True
36836,Fake
4281,True
41724,Fake
17477,True
34940,Fake
8829,True
12707,True
30008,Fake
3497,True
25620,Fake
29737,Fake
42161,Fake
870,True
10144,True
14108,True
3065,True
22505,Fake
14911,True
32562,Fake
431,True
21844,Fake
3860,True
7824,True
12230,True
18118,True
8776,True
44807,Fake
43478,Fake
12377,True
1828,True
22473,Fake
35418,Fake
35288,Fake
14769,True
43091,Fake
19782,True
37114,Fake
20874,True
33805,Fake
41333,Fake
28473,Fake
10440,True
10514,True
13446,True
37308,Fake
36623,Fake
41803,Fake
41887,Fake
59,True
20627,True
37056,Fake
427,True
25429,Fake
30301,Fake
26224,Fake
1625,True
38561,Fake
721,True
17517,True
43697,Fake
4925,True
10607,True
42513,Fake
37938,Fake
31374,Fake
33084,Fake
13240,True
6873,True
7165,True
20758,True
44336,Fake
17603,True
15611,True
4637,True
29507,Fake
5061,True
4678,True
32514,Fake
6928,True
35213,Fake
40059,Fake
38942,Fake
35951,Fake
7193,True
29071,Fake
34877,Fake
30053,Fake
1156,True
41518,Fake
7376,True
41104,Fake
6829,True
42937,Fake
32404,Fake
6571,True
16880,True
22640,Fake
13535,True
10093,True
42881,Fake
38880,Fake
1398,True
41455,Fake
920,True
4065,True
9032,True
41597,Fake
7295,True
18854,True
34882,Fake
38417,Fake
31175,Fake
552,True
35293,Fake
33997,Fake
5799,True
19020,True
9947,True
10686,True
13745,True
12770,True
8935,True
12199,True
21972,Fake
39972,Fake
26635,Fake
25032,Fake
6924,True
13847,True
33108,Fake
14437,True
13440,True
27671,Fake
33880,Fake
22573,Fake
13878,True
12364,True
21556,Fake
37013,Fake
31263,Fake
4226,True
17686,True
15023,True
37552,Fake
39440,Fake
17663,True
12807,True
23127,Fake
5450,True
31917,Fake
15485,True
3486,True
13040,True
3938,True
32190,Fake
27506,Fake
8901,True
32107,Fake
43310,Fake
43609,Fake
21874,Fake
21376,True
8224,True
41308,Fake
18751,True
7459,True
18398,True
12914,True
38152,Fake
5064,True
28736,Fake
26113,Fake
25230,Fake
42731,Fake
33415,Fake
13281,True
36071,Fake
198,True
44808,Fake
39652,Fake
42558,Fake
4375,True
752,True
9252,True
2094,True
23203,Fake
12580,True
4172,True
7894,True
12245,True
17791,True
30564,Fake
27374,Fake
18269,True
44754,Fake
22430,Fake
4795,True
17118,True
23360,Fake
15197,True
37278,Fake
36515,Fake
22321,Fake
43621,Fake
12137,True
6859,True
30412,Fake
10087,True
597,True
13705,True
6795,True
19356,True
43696,Fake
4615,True
7035,True
43972,Fake
32104,Fake
2343,True
31210,Fake
10248,True
31895,Fake
10894,True
19917,True
39714,Fake
40968,Fake
31639,Fake
14181,True
23857,Fake
27518,Fake
44366,Fake
39385,Fake
13898,True
22008,Fake
1355,True
5767,True
35868,Fake
5580,True
32371,Fake
42700,Fake
6024,True
25132,Fake
35422,Fake
5709,True
35000,Fake
22621,Fake
10116,True
40734,Fake
16843,True
31337,Fake
23310,Fake
18396,True
36945,Fake
44360,Fake
11303,True
43761,Fake
34636,Fake
40889,Fake
6099,True
8145,True
4750,True
35166,Fake
35786,Fake
7395,True
15278,True
26031,Fake
41124,Fake
22962,Fake
7191,True
32511,Fake
1971,True
41630,Fake
12905,True
37858,Fake
43672,Fake
25948,Fake
21372,True
4331,True
21183,True
8644,True
43227,Fake
26813,Fake
12629,True
6496,True
18904,True
42338,Fake
43287,Fake
20610,True
22462,Fake
15822,True
39209,Fake
20754,True
17265,True
29905,Fake
31405,Fake
24963,Fake
29103,Fake
37108,Fake
9915,True
19244,True
22172,Fake
41624,Fake
39092,Fake
42132,Fake
22035,Fake
30199,Fake
42767,Fake
12544,True
22209,Fake
9881,True
24965,Fake
37889,Fake
36784,Fake
44312,Fake
3322,True
5613,True
41507,Fake
44441,Fake
17878,True
3089,True
32030,Fake
36690,Fake
18197,True
18824,True
36337,Fake
29236,Fake
22221,Fake
3802,True
16673,True
31820,Fake
16794,True
5280,True
38084,Fake
41243,Fake
18479,True
23698,Fake
6844,True
14857,True
1381,True
13708,True
35594,Fake
17843,True
30668,Fake
27090,Fake
17131,True
22712,Fake
9302,True
2719,True
32536,Fake
3771,True
30714,Fake
17494,True
30562,Fake
5627,True
33127,Fake
25567,Fake
16354,True
10213,True
2339,True
29219,Fake
21092,True
38328,Fake
26008,Fake
39629,Fake
4327,True
22607,Fake
23887,Fake
38459,Fake
38323,Fake
2655,True
36998,Fake
19194,True
14362,True
8312,True
21567,Fake
41337,Fake
17328,True
10824,True
37800,Fake
17195,True
8930,True
17565,True
35358,Fake
39178,Fake
33631,Fake
4038,True
31304,Fake
13104,True
11712,True
12437,True
8607,True
11747,True
27842,Fake
32558,Fake
38274,Fake
24170,Fake
21786,Fake
39044,Fake
31573,Fake
16137,True
43735,Fake
22103,Fake
30512,Fake
37175,Fake
41314,Fake
3250,True
16117,True
10461,True
21051,True
32618,Fake
35409,Fake
2246,True
7077,True
9374,True
38508,Fake
44344,Fake
20474,True
5569,True
30973,Fake
41879,Fake
27828,Fake
32308,Fake
35163,Fake
10346,True
25815,Fake
5792,True
40955,Fake
5652,True
15486,True
31941,Fake
8934,True
546,True
9784,True
18738,True
8162,True
44094,Fake
16787,True
31486,Fake
39782,Fake
18706,True
20255,True
34018,Fake
26694,Fake
42934,Fake
19545,True
705,True
9697,True
16495,True
43529,Fake
29170,Fake
4150,True
2388,True
24766,Fake
5123,True
26162,Fake
33735,Fake
44076,Fake
6044,True
42857,Fake
24738,Fake
8331,True
40426,Fake
28511,Fake
41831,Fake
24227,Fake
2050,True
34306,Fake
21308,True
9944,True
8972,True
23083,Fake
25719,Fake
10783,True
11626,True
20772,True
37158,Fake
8300,True
23205,Fake
39450,Fake
29302,Fake
39983,Fake
28993,Fake
1701,True
35284,Fake
32932,Fake
2025,True
22688,Fake
18302,True
38329,Fake
2519,True
12774,True
39233,Fake
38777,Fake
39010,Fake
10755,True
38925,Fake
37953,Fake
18672,True
17654,True
1452,True
3436,True
17290,True
33277,Fake
30907,Fake
15873,True
6632,True
29670,Fake
19832,True
18425,True
17909,True
13233,True
4662,True
44613,Fake
28980,Fake
43655,Fake
18146,True
24867,Fake
11030,True
11837,True
29604,Fake
832,True
30768,Fake
36382,Fake
28501,Fake
37042,Fake
39173,Fake
33831,Fake
29413,Fake
5049,True
22725,Fake
13579,True
10468,True
42593,Fake
43978,Fake
8466,True
43101,Fake
16255,True
26265,Fake
7360,True
8842,True
1617,True
11658,True
21000,True
21122,True
43087,Fake
35575,Fake
39147,Fake
23521,Fake
11824,True
14767,True
31075,Fake
44830,Fake
24269,Fake
13710,True
16634,True
18926,True
23901,Fake
37380,Fake
29063,Fake
7825,True
1198,True
30342,Fake
19143,True
28795,Fake
14686,True
4397,True
4591,True
36482,Fake
36106,Fake
4296,True
5350,True
3063,True
40523,Fake
15615,True
1809,True
22599,Fake
23575,Fake
14243,True
11277,True
43639,Fake
4767,True
18785,True
21958,Fake
31407,Fake
38742,Fake
24730,Fake
42262,Fake
36547,Fake
21911,Fake
29336,Fake
16875,True
18531,True
33978,Fake
1268,True
18514,True
2662,True
9612,True
42497,Fake
35733,Fake
1377,True
35551,Fake
35945,Fake
39135,Fake
29158,Fake
37682,Fake
6759,True
10290,True
26303,Fake
36544,Fake
12502,True
9953,True
12096,True
22499,Fake
24966,Fake
5987,True
27185,Fake
38255,Fake
19001,True
5475,True
9010,True
16901,True
44599,Fake
16114,True
12427,True
42402,Fake
28452,Fake
8958,True
26439,Fake
13884,True
22794,Fake
18091,True
37426,Fake
11640,True
428,True
33701,Fake
34279,Fake
17880,True
33910,Fake
18125,True
11742,True
39118,Fake
26135,Fake
26986,Fake
28442,Fake
23266,Fake
2345,True
16236,True
3327,True
18214,True
31083,Fake
32543,Fake
15922,True
41134,Fake
42708,Fake
37025,Fake
8546,True
39643,Fake
11789,True
17036,True
1712,True
15238,True
3208,True
15233,True
35363,Fake
10774,True
40182,Fake
9291,True
18690,True
34797,Fake
42626,Fake
7049,True
13748,True
32142,Fake
3307,True
28621,Fake
8274,True
31726,Fake
4906,True
15616,True
25870,Fake
29057,Fake
10787,True
37412,Fake
30491,Fake
13172,True
4265,True
36722,Fake
19779,True
20268,True
25439,Fake
26300,Fake
12494,True
36919,Fake
8847,True
42614,Fake
40776,Fake
21024,True
1350,True
17154,True
38213,Fake
23683,Fake
19127,True
20164,True
35035,Fake
19375,True
43625,Fake
19477,True
35749,Fake
13182,True
12351,True
16421,True
19592,True
33572,Fake
10254,True
43041,Fake
14010,True
40287,Fake
35317,Fake
30313,Fake
7872,True
36744,Fake
26338,Fake
34146,Fake
42172,Fake
35722,Fake
25388,Fake
4756,True
6014,True
10871,True
38885,Fake
38590,Fake
22945,Fake
26887,Fake
33721,Fake
18767,True
32911,Fake
9452,True
33473,Fake
18595,True
39728,Fake
30459,Fake
41995,Fake
7083,True
21741,Fake
25177,Fake
32138,Fake
9043,True
23315,Fake
33387,Fake
13442,True
43320,Fake
7841,True
5690,True
18746,True
29378,Fake
19168,True
21698,Fake
17165,True
31673,Fake
15717,True
20633,True
9626,True
15318,True
33138,Fake
19022,True
33085,Fake
30808,Fake
44763,Fake
25802,Fake
44667,Fake
25782,Fake
20705,True
1938,True
25696,Fake
18869,True
24971,Fake
41047,Fake
12196,True
25340,Fake
18291,True
27291,Fake
41873,Fake
7311,True
922,True
39650,Fake
43649,Fake
26111,Fake
40940,Fake
9336,True
24289,Fake
22316,Fake
6827,True
17898,True
34342,Fake
23569,Fake
14633,True
43304,Fake
38117,Fake
8080,True
44543,Fake
12967,True
25108,Fake
8704,True
36292,Fake
14257,True
643,True
27449,Fake
32174,Fake
12451,True
6292,True
34359,Fake
17399,True
14800,True
33545,Fake
37849,Fake
44359,Fake
1266,True
30284,Fake
22025,Fake
25781,Fake
7133,True
20946,True
4937,True
28620,Fake
33513,Fake
18205,True
25294,Fake
40442,Fake
43092,Fake
19692,True
40487,Fake
25794,Fake
19830,True
1164,True
10664,True
29286,Fake
18064,True
14510,True
35438,Fake
16136,True
29124,Fake
23037,Fake
25475,Fake
12068,True
14289,True
19572,True
34172,Fake
6214,True
22933,Fake
37799,Fake
28667,Fake
29508,Fake
22399,Fake
19267,True
40883,Fake
30388,Fake
35738,Fake
30318,Fake
39431,Fake
16593,True
35684,Fake
7412,True
39820,Fake
3349,True
5160,True
44481,Fake
4372,True
13007,True
42407,Fake
41291,Fake
17512,True
1567,True
28257,Fake
10157,True
12215,True
39746,Fake
690,True
25775,Fake
26843,Fake
25036,Fake
15686,True
4395,True
13597,True
11566,True
1098,True
44251,Fake
13212,True
5445,True
20040,True
31902,Fake
18405,True
2363,True
31148,Fake
12428,True
30207,Fake
25236,Fake
24519,Fake
13009,True
39054,Fake
26710,Fake
29797,Fake
36766,Fake
6263,True
31395,Fake
37910,Fake
4322,True
13268,True
33475,Fake
32578,Fake
23385,Fake
39142,Fake
3010,True
36005,Fake
28135,Fake
15121,True
22045,Fake
11017,True
6956,True
37546,Fake
7531,True
31425,Fake
25976,Fake
33950,Fake
14206,True
21113,True
17272,True
28009,Fake
16743,True
36765,Fake
24571,Fake
5032,True
8786,True
32926,Fake
3676,True
28842,Fake
21019,True
14589,True
19150,True
43571,Fake
7793,True
30319,Fake
29555,Fake
15099,True
10536,True
23222,Fake
42887,Fake
15734,True
8639,True
3582,True
6055,True
635,True
29238,Fake
33685,Fake
33601,Fake
17962,True
33428,Fake
7452,True
13401,True
4608,True
35187,Fake
24726,Fake
28755,Fake
38957,Fake
25131,Fake
3636,True
43429,Fake
28633,Fake
41871,Fake
28759,Fake
23334,Fake
35836,Fake
27623,Fake
16965,True
37763,Fake
32260,Fake
14253,True
30102,Fake
21465,Fake
35103,Fake
2904,True
14300,True
28294,Fake
311,True
17282,True
43744,Fake
9467,True
35219,Fake
28029,Fake
26275,Fake
34516,Fake
2873,True
35736,Fake
13368,True
12420,True
21359,True
13861,True
36783,Fake
44544,Fake
20402,True
6341,True
18592,True
44659,Fake
25002,Fake
31362,Fake
1896,True
41914,Fake
29181,Fake
21159,True
5293,True
22250,Fake
43577,Fake
8556,True
24686,Fake
3270,True
42070,Fake
10862,True
36454,Fake
24217,Fake
7022,True
5774,True
3910,True
31416,Fake
20123,True
16282,True
32783,Fake
8246,True
40053,Fake
14575,True
43216,Fake
8436,True
18684,True
30143,Fake
42896,Fake
14902,True
7331,True
13367,True
31059,Fake
20245,True
10876,True
14596,True
31445,Fake
44618,Fake
24369,Fake
26826,Fake
30093,Fake
2073,True
41102,Fake
5215,True
10717,True
15424,True
30190,Fake
1540,True
23430,Fake
809,True
20924,True
17502,True
31589,Fake
6399,True
14309,True
36031,Fake
35079,Fake
9412,True
24679,Fake
2937,True
39377,Fake
19505,True
22069,Fake
20733,True
39021,Fake
1979,True
24225,Fake
35791,Fake
8665,True
17780,True
40607,Fake
33971,Fake
28178,Fake
22087,Fake
31447,Fake
30811,Fake
34377,Fake
16443,True
16620,True
27593,Fake
2598,True
30862,Fake
3498,True
124,True
28570,Fake
12302,True
18553,True
36160,Fake
21582,Fake
12979,True
25151,Fake
3846,True
32210,Fake
23321,Fake
40992,Fake
14251,True
41356,Fake
33904,Fake
7153,True
44419,Fake
18554,True
18625,True
39002,Fake
17847,True
42469,Fake
34781,Fake
37097,Fake
33541,Fake
30019,Fake
898,True
1,True
13004,True
23680,Fake
17952,True
3730,True
10045,True
25386,Fake
37832,Fake
36779,Fake
30810,Fake
27875,Fake
32998,Fake
9946,True
23364,Fake
28107,Fake
9852,True
25599,Fake
38641,Fake
20655,True
16869,True
7261,True
6247,True
7966,True
40192,Fake
7486,True
11393,True
11102,True
31193,Fake
39056,Fake
43245,Fake
21800,Fake
7615,True
28098,Fake
7866,True
161,True
21149,True
28060,Fake
19732,True
36009,Fake
33339,Fake
5959,True
174,True
21223,True
17931,True
19251,True
19962,True
37961,Fake
11075,True
37977,Fake
785,True
36417,Fake
13641,True
33821,Fake
33276,Fake
31781,Fake
17400,True
12651,True
32256,Fake
6592,True
26829,Fake
12100,True
43717,Fake
4837,True
41341,Fake
29597,Fake
572,True
15016,True
38390,Fake
24042,Fake
12380,True
5845,True
31928,Fake
31879,Fake
38170,Fake
1114,True
15528,True
34049,Fake
37538,Fake
24279,Fake
40335,Fake
16334,True
23556,Fake
14739,True
585,True
13633,True
44665,Fake
29780,Fake
18371,True
38671,Fake
27191,Fake
13788,True
31994,Fake
15842,True
22758,Fake
37770,Fake
2859,True
19041,True
40676,Fake
10963,True
30879,Fake
42795,Fake
31890,Fake
7979,True
1622,True
4744,True
15900,True
35823,Fake
20868,True
26243,Fake
15060,True
10243,True
34621,Fake
38331,Fake
42217,Fake
16122,True
32090,Fake
38113,Fake
15042,True
19881,True
14606,True
20518,True
34071,Fake
9385,True
14956,True
11955,True
24922,Fake
4059,True
5750,True
18157,True
28097,Fake
35136,Fake
6779,True
30241,Fake
37797,Fake
28760,Fake
12671,True
25658,Fake
32682,Fake
20596,True
32454,Fake
18711,True
16360,True
15304,True
9788,True
19577,True
16703,True
38765,Fake
10743,True
39762,Fake
3461,True
30424,Fake
20453,True
17482,True
24428,Fake
41192,Fake
7522,True
23873,Fake
9627,True
26514,Fake
42392,Fake
30179,Fake
7103,True
19243,True
13575,True
38953,Fake
43920,Fake
30508,Fake
27887,Fake
34525,Fake
8773,True
6435,True
374,True
12872,True
29845,Fake
30015,Fake
31680,Fake
22807,Fake
24347,Fake
28475,Fake
18874,True
24843,Fake
11526,True
34464,Fake
28305,Fake
1891,True
28307,Fake
30623,Fake
31663,Fake
28108,Fake
5262,True
3363,True
38598,Fake
28370,Fake
42514,Fake
44333,Fake
34008,Fake
19479,True
34253,Fake
28626,Fake
25117,Fake
36158,Fake
1363,True
30012,Fake
17963,True
16685,True
5902,True
3516,True
7427,True
9739,True
612,True
36230,Fake
23823,Fake
23301,Fake
42321,Fake
15196,True
117,True
8675,True
2241,True
30831,Fake
27979,Fake
27081,Fake
34473,Fake
7183,True
36833,Fake
10513,True
17308,True
12482,True
21288,True
15599,True
31609,Fake
1557,True
7595,True
20871,True
24825,Fake
22191,Fake
6113,True
41445,Fake
44758,Fake
29375,Fake
36061,Fake
12017,True
11633,True
7558,True
38542,Fake
43138,Fake
7993,True
30280,Fake
14540,True
1148,True
36108,Fake
39332,Fake
16324,True
43853,Fake
34162,Fake
12843,True
2197,True
2335,True
40798,Fake
17623,True
20308,True
676,True
28914,Fake
26755,Fake
25088,Fake
31060,Fake
5470,True
10909,True
36761,Fake
2413,True
38015,Fake
12067,True
17659,True
17702,True
7915,True
10878,True
15178,True
34444,Fake
25633,Fake
13767,True
33675,Fake
7048,True
23678,Fake
12657,True
24939,Fake
3083,True
17572,True
9487,True
6908,True
33130,Fake
17480,True
27190,Fake
11750,True
23999,Fake
32056,Fake
34532,Fake
26404,Fake
31545,Fake
25043,Fake
17977,True
33256,Fake
26396,Fake
17227,True
39386,Fake
21379,True
23210,Fake
34587,Fake
34247,Fake
34128,Fake
17234,True
29952,Fake
16028,True
1516,True
11803,True
30483,Fake
19138,True
28924,Fake
40716,Fake
29271,Fake
5384,True
36999,Fake
44382,Fake
22558,Fake
6345,True
11221,True
30131,Fake
1354,True
32124,Fake
10496,True
37369,Fake
21969,Fake
14015,True
44184,Fake
27021,Fake
35250,Fake
31940,Fake
21834,Fake
5163,True
1868,True
27028,Fake
35589,Fake
7736,True
13692,True
19867,True
17501,True
8363,True
40511,Fake
8948,True
2366,True
13425,True
26381,Fake
2786,True
4972,True
14267,True
41309,Fake
6379,True
2826,True
16781,True
12888,True
39271,Fake
15924,True
8897,True
29411,Fake
25477,Fake
32847,Fake
15941,True
24527,Fake
40866,Fake
7424,True
30622,Fake
35344,Fake
25257,Fake
27236,Fake
18603,True
15145,True
28782,Fake
19021,True
33980,Fake
17076,True
20657,True
25450,Fake
10283,True
1041,True
11733,True
14916,True
40250,Fake
39348,Fake
38485,Fake
29277,Fake
37274,Fake
19910,True
